metabolite,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
ac_e,-0.7486155033111572,-0.6683801412582397,-0.6607965230941772,0.30256497859954834,-0.4171435236930847,-0.6887199878692627,0.5529014468193054,-0.262881875038147,-0.08938729763031006,-0.7646237015724182,0.11353784799575806,0.9783457517623901,0.43703803420066833,0.06800584495067596,-0.43310320377349854,-0.08048231899738312,0.8359557390213013,-0.024843022227287292,-0.12964573502540588,0.4719095826148987,-0.9188710451126099,-1.0929129123687744,1.1437393426895142,-0.02302493155002594,0.0005470365285873413,-0.48991453647613525,0.6419362425804138,-0.3737954795360565,1.4272187948226929,-0.9460373520851135,0.9538125395774841,-0.5231741666793823,-2.0156984329223633,-0.42906928062438965,0.36873409152030945,-0.6550232172012329,0.3163068890571594,-0.6966037750244141,0.05791456997394562,0.23030807077884674,-0.4850690960884094,0.5444120168685913,-0.4569752514362335,-0.9540849328041077,0.5930059552192688,-0.8462041616439819,0.351845383644104,0.417360782623291,0.19656725227832794,0.40628737211227417,0.12588010728359222,0.472201943397522,-1.1146209239959717,-1.5216424465179443,-0.807634711265564,0.22638943791389465,0.47025543451309204,0.37245994806289673,-0.4773455858230591,1.0383590459823608,-0.4904528856277466,0.5292592644691467,-0.18712516129016876,0.06319291889667511
dhap_c,-0.6286972761154175,0.03941725194454193,-0.5907319188117981,0.11052040755748749,-0.3558593988418579,-0.5684243440628052,0.10838541388511658,-0.2465670257806778,-0.0958842858672142,-0.5645134449005127,0.2841653823852539,0.496089369058609,0.11436259746551514,0.3601064682006836,-0.14245952665805817,-0.02780146896839142,0.47206854820251465,-0.07588125765323639,-0.15541374683380127,0.6044251322746277,-0.6172781586647034,-0.5582320690155029,0.6797820329666138,0.2712501883506775,-0.2826042175292969,-0.5547756552696228,0.1082438975572586,-0.14196723699569702,0.7249171733856201,-1.0081136226654053,0.9035451412200928,-0.14079725742340088,-1.7309459447860718,-0.113064244389534,0.19741488993167877,-0.9610608816146851,0.037599340081214905,-0.2765336036682129,-0.4969283640384674,0.0205489844083786,-0.15165214240550995,0.2033374011516571,-0.09327731281518936,-0.6408842206001282,0.4246695041656494,-0.6169130206108093,-0.13171565532684326,-0.2459782212972641,0.293831467628479,0.020984947681427002,0.286742627620697,0.840800404548645,-0.4614030420780182,-1.117677092552185,-0.13608232140541077,-0.01900261640548706,0.13139395415782928,0.1743319034576416,-0.3224680423736572,0.6506346464157104,-0.09356658160686493,-0.21458850800991058,0.06512175500392914,0.37088221311569214
lac__D_c,-0.6747114062309265,-0.532717227935791,-0.6488379836082458,0.287697970867157,-0.4440878629684448,-0.6845146417617798,0.4349573850631714,-0.2267661988735199,-0.09695553779602051,-0.7650795578956604,0.16326069831848145,0.8996604681015015,0.41171562671661377,0.1454451084136963,-0.3488274812698364,-0.04288239777088165,0.7910001873970032,-0.034834131598472595,-0.1621379554271698,0.5216700434684753,-0.8628764152526855,-0.9932385683059692,1.0873126983642578,0.053107306361198425,-0.06669194996356964,-0.5026074647903442,0.5301531553268433,-0.3494299054145813,1.3123159408569336,-0.9983394742012024,0.9910344481468201,-0.468326210975647,-1.9892637729644775,-0.4034268260002136,0.3796563446521759,-0.7726877331733704,0.2595077157020569,-0.6366803646087646,-0.07436016201972961,0.18500812351703644,-0.4008617401123047,0.48746824264526367,-0.4171564280986786,-0.9286311864852905,0.5628628730773926,-0.7751898765563965,0.28637295961380005,0.3337729573249817,0.2280426025390625,0.35879653692245483,0.1426575481891632,0.5286808609962463,-1.0108420848846436,-1.4293955564498901,-0.6868730783462524,0.1866995394229889,0.3943653702735901,0.30666840076446533,-0.43922585248947144,0.9776792526245117,-0.3989943861961365,0.46640825271606445,-0.16794103384017944,0.08490709960460663
lac__D_e,-0.6480821371078491,-0.2828840911388397,-0.6407959461212158,0.2359009087085724,-0.36636844277381897,-0.623424232006073,0.30457672476768494,-0.2672256827354431,-0.05632534995675087,-0.6682431101799011,0.18938259780406952,0.7183904647827148,0.26841962337493896,0.1979704648256302,-0.2863205373287201,-0.03729327768087387,0.647454023361206,-0.06254422664642334,-0.1421871781349182,0.5273407101631165,-0.7514268159866333,-0.8649812936782837,0.9448111653327942,0.11269684880971909,-0.13526839017868042,-0.5180201530456543,0.39143282175064087,-0.2746124565601349,1.0760282278060913,-0.9704222083091736,0.9483705163002014,-0.33277180790901184,-1.869856834411621,-0.25169554352760315,0.2767351567745209,-0.7987866401672363,0.15115022659301758,-0.46756136417388916,-0.20134879648685455,0.16986709833145142,-0.3342864513397217,0.37265723943710327,-0.2986723482608795,-0.801712155342102,0.49866989254951477,-0.7186664342880249,0.1108936220407486,0.10173963755369186,0.24212104082107544,0.19771601259708405,0.1871231496334076,0.6657612323760986,-0.7531457543373108,-1.3120158910751343,-0.48621436953544617,0.09377764165401459,0.29733017086982727,0.2558540105819702,-0.4107811152935028,0.8454978466033936,-0.30053696036338806,0.19302478432655334,-0.06483244895935059,0.20736289024353027
r5p_c,-0.6347002387046814,-0.39367321133613586,-0.6523277163505554,0.2727940082550049,-0.36558717489242554,-0.6542353630065918,0.3552873134613037,-0.266245573759079,-0.04990434646606445,-0.6963412165641785,0.16441559791564941,0.813003420829773,0.32438042759895325,0.14234042167663574,-0.29167455434799194,-0.027253851294517517,0.6892733573913574,-0.06759561598300934,-0.1408749222755432,0.48356568813323975,-0.7741326689720154,-0.9393198490142822,1.0272084474563599,0.05731023848056793,-0.08619029819965363,-0.5062562823295593,0.45056748390197754,-0.3181755244731903,1.2090709209442139,-0.9889536499977112,0.9892717003822327,-0.3850927948951721,-1.9225897789001465,-0.30466848611831665,0.32394254207611084,-0.7739787101745605,0.1788475662469864,-0.5168445110321045,-0.13453805446624756,0.19788731634616852,-0.3584555387496948,0.4241068959236145,-0.37093234062194824,-0.8514721989631653,0.5120394825935364,-0.7558000087738037,0.1855725646018982,0.22368374466896057,0.22254034876823425,0.25079816579818726,0.14217327535152435,0.5983514189720154,-0.8376182913780212,-1.353292465209961,-0.5897467732429504,0.13763868808746338,0.3415052890777588,0.2713460326194763,-0.4399024248123169,0.9021811485290527,-0.3596968650817871,0.32049262523651123,-0.10084478557109833,0.11579474806785583
s7p_c,-0.587139904499054,-0.0321580171585083,-0.6357077956199646,0.2055928260087967,-0.3612120747566223,-0.5913248062133789,0.1553526669740677,-0.2749825716018677,-0.039961159229278564,-0.6279654502868652,0.22765755653381348,0.5782767534255981,0.17554882168769836,0.29250264167785645,-0.24474678933620453,-0.005326449871063232,0.5760073065757751,-0.07870011031627655,-0.14953705668449402,0.5782871246337891,-0.6816807389259338,-0.7555277347564697,0.8191819787025452,0.1982780247926712,-0.21001078188419342,-0.531354546546936,0.28915292024612427,-0.21676021814346313,0.8570839762687683,-0.9763864874839783,0.9465934634208679,-0.22532987594604492,-1.7781882286071777,-0.15859611332416534,0.21785828471183777,-0.8722631335258484,0.04889766871929169,-0.3501614034175873,-0.33692315220832825,0.12892676889896393,-0.2884082794189453,0.29570460319519043,-0.21315625309944153,-0.7346156239509583,0.4638495445251465,-0.6355502605438232,-0.023872733116149902,-0.07941271364688873,0.2687148451805115,0.07159927487373352,0.2437049001455307,0.7670736908912659,-0.5519978404045105,-1.1991628408432007,-0.31903278827667236,-0.006753608584403992,0.2132825404405594,0.20322471857070923,-0.37519294023513794,0.7529659271240234,-0.1999695599079132,0.004626825451850891,-0.0004711747169494629,0.30712056159973145
xu5p__D_c,-0.6241801977157593,0.05040763318538666,-0.5841927528381348,0.11675369739532471,-0.34649497270584106,-0.5813808441162109,0.09746505320072174,-0.2528519630432129,-0.08803451806306839,-0.5515000224113464,0.2830670177936554,0.4920620024204254,0.10443677008152008,0.34840744733810425,-0.12963874638080597,-0.020212322473526,0.46130990982055664,-0.09474657475948334,-0.1604485660791397,0.6087972521781921,-0.6047303676605225,-0.5612533688545227,0.690930187702179,0.26933884620666504,-0.2872048020362854,-0.5446778535842896,0.09287382662296295,-0.13684214651584625,0.7269939184188843,-1.0102508068084717,0.9022406339645386,-0.13393360376358032,-1.7292577028274536,-0.11230872571468353,0.20117050409317017,-0.9543974995613098,0.04002322256565094,-0.267503023147583,-0.5030072927474976,0.02151794731616974,-0.15190206468105316,0.19948482513427734,-0.09288828074932098,-0.6358192563056946,0.4226842522621155,-0.6235418915748596,-0.1391063928604126,-0.2474444955587387,0.2951743006706238,0.014531046152114868,0.2790378928184509,0.8602506518363953,-0.4497443735599518,-1.1116091012954712,-0.13309793174266815,-0.0011348873376846313,0.11865295469760895,0.1737309843301773,-0.32362306118011475,0.6381118297576904,-0.09280099719762802,-0.22208908200263977,0.07126142084598541,0.3646637797355652
glc__D_e,-0.6480821371078491,-0.2828840911388397,-0.6407959461212158,0.2359009087085724,-0.36636844277381897,-0.623424232006073,0.30457672476768494,-0.2672256827354431,-0.05632534995675087,-0.6682431101799011,0.18938259780406952,0.7183904647827148,0.26841962337493896,0.1979704648256302,-0.2863205373287201,-0.03729327768087387,0.647454023361206,-0.06254422664642334,-0.1421871781349182,0.5273407101631165,-0.7514268159866333,-0.8649812936782837,0.9448111653327942,0.11269684880971909,-0.13526839017868042,-0.5180201530456543,0.39143282175064087,-0.2746124565601349,1.0760282278060913,-0.9704222083091736,0.9483705163002014,-0.33277180790901184,-1.869856834411621,-0.25169554352760315,0.2767351567745209,-0.7987866401672363,0.15115022659301758,-0.46756136417388916,-0.20134879648685455,0.16986709833145142,-0.3342864513397217,0.37265723943710327,-0.2986723482608795,-0.801712155342102,0.49866989254951477,-0.7186664342880249,0.1108936220407486,0.10173963755369186,0.24212104082107544,0.19771601259708405,0.1871231496334076,0.6657612323760986,-0.7531457543373108,-1.3120158910751343,-0.48621436953544617,0.09377764165401459,0.29733017086982727,0.2558540105819702,-0.4107811152935028,0.8454978466033936,-0.30053696036338806,0.19302478432655334,-0.06483244895935059,0.20736289024353027
fru_e,-0.6480821371078491,-0.2828840911388397,-0.6407959461212158,0.2359009087085724,-0.36636844277381897,-0.623424232006073,0.30457672476768494,-0.2672256827354431,-0.05632534995675087,-0.6682431101799011,0.18938259780406952,0.7183904647827148,0.26841962337493896,0.1979704648256302,-0.2863205373287201,-0.03729327768087387,0.647454023361206,-0.06254422664642334,-0.1421871781349182,0.5273407101631165,-0.7514268159866333,-0.8649812936782837,0.9448111653327942,0.11269684880971909,-0.13526839017868042,-0.5180201530456543,0.39143282175064087,-0.2746124565601349,1.0760282278060913,-0.9704222083091736,0.9483705163002014,-0.33277180790901184,-1.869856834411621,-0.25169554352760315,0.2767351567745209,-0.7987866401672363,0.15115022659301758,-0.46756136417388916,-0.20134879648685455,0.16986709833145142,-0.3342864513397217,0.37265723943710327,-0.2986723482608795,-0.801712155342102,0.49866989254951477,-0.7186664342880249,0.1108936220407486,0.10173963755369186,0.24212104082107544,0.19771601259708405,0.1871231496334076,0.6657612323760986,-0.7531457543373108,-1.3120158910751343,-0.48621436953544617,0.09377764165401459,0.29733017086982727,0.2558540105819702,-0.4107811152935028,0.8454978466033936,-0.30053696036338806,0.19302478432655334,-0.06483244895935059,0.20736289024353027
fdp_c,-0.7496764659881592,-0.685936689376831,-0.658458411693573,0.30506467819213867,-0.4668313264846802,-0.7027175426483154,0.5522757768630981,-0.21886524558067322,-0.11947953701019287,-0.8079569935798645,0.13504540920257568,0.9971684217453003,0.4606786072254181,0.10542871057987213,-0.4438890218734741,-0.07869197428226471,0.8749403357505798,-0.00873817503452301,-0.15334147214889526,0.5166658163070679,-0.9487326145172119,-1.0768567323684692,1.1516709327697754,0.005750343203544617,-0.010819032788276672,-0.48909664154052734,0.6431900262832642,-0.37280115485191345,1.4411851167678833,-0.9709455370903015,0.9665799736976624,-0.5534311532974243,-2.037111520767212,-0.46977508068084717,0.3947773277759552,-0.6959918737411499,0.34388190507888794,-0.7403054237365723,0.04037007689476013,0.21225383877754211,-0.4846023917198181,0.5561679601669312,-0.45029300451278687,-0.9798418879508972,0.6104039549827576,-0.8310704231262207,0.38499051332473755,0.43005311489105225,0.21127784252166748,0.4389660358428955,0.14195242524147034,0.46219295263290405,-1.1686692237854004,-1.5351805686950684,-0.8116406798362732,0.23728874325752258,0.46944916248321533,0.3653806447982788,-0.4727073311805725,1.049948811531067,-0.47930222749710083,0.5714151263237,-0.21608085930347443,0.06217091530561447
accoa_c,-0.6480821371078491,-0.2828840911388397,-0.6407959461212158,0.2359009087085724,-0.36636844277381897,-0.623424232006073,0.30457672476768494,-0.2672256827354431,-0.05632534995675087,-0.6682431101799011,0.18938259780406952,0.7183904647827148,0.26841962337493896,0.1979704648256302,-0.2863205373287201,-0.03729327768087387,0.647454023361206,-0.06254422664642334,-0.1421871781349182,0.5273407101631165,-0.7514268159866333,-0.8649812936782837,0.9448111653327942,0.11269684880971909,-0.13526839017868042,-0.5180201530456543,0.39143282175064087,-0.2746124565601349,1.0760282278060913,-0.9704222083091736,0.9483705163002014,-0.33277180790901184,-1.869856834411621,-0.25169554352760315,0.2767351567745209,-0.7987866401672363,0.15115022659301758,-0.46756136417388916,-0.20134879648685455,0.16986709833145142,-0.3342864513397217,0.37265723943710327,-0.2986723482608795,-0.801712155342102,0.49866989254951477,-0.7186664342880249,0.1108936220407486,0.10173963755369186,0.24212104082107544,0.19771601259708405,0.1871231496334076,0.6657612323760986,-0.7531457543373108,-1.3120158910751343,-0.48621436953544617,0.09377764165401459,0.29733017086982727,0.2558540105819702,-0.4107811152935028,0.8454978466033936,-0.30053696036338806,0.19302478432655334,-0.06483244895935059,0.20736289024353027
